image_path,text_label
573321_1_jj_5_시스터필드_2_001.png, "sister field bakery is a small bakery in the city of kyoto"
573321_1_jj_5_시스터필드_2_002.png, "the building where the hostel is located"
573321_1_jj_5_시스터필드_2_003.png, "a restaurant with tables and chairs in the middle of the room"
573321_1_jj_5_시스터필드_2_004.png, "a display of breads with prices on them"
573321_1_jj_5_시스터필드_2_005.png, "a croissant and a cup of coffee on a table"
573322_1_jj_5_제주힐링돼지_1_001.png, "the building where the hotel is located"
573322_1_jj_5_제주힐링돼지_1_002.png, "the building where the hotel is located"
573322_1_jj_5_제주힐링돼지_1_003.png, "the cafe at the end of the street"
573322_1_jj_5_제주힐링돼지_1_004.png, "a menu with korean characters on it"
573322_1_jj_5_제주힐링돼지_1_005.png, "a grill with meat and vegetables on it"
573324_1_jj_5_또와리_1_001.png, "the front entrance to a building with lights on"
573324_1_jj_5_또와리_1_002.png, "the building where the hotel is located"
573324_1_jj_5_또와리_1_003.png, "a restaurant with tables and chairs in it"
573324_1_jj_5_또와리_1_004.png, "a sign with prices for food on a wall"
573324_1_jj_5_또와리_1_005.png, "a table full of food and drinks"
573325_1_jj_5_신선국수_1_001.png, "the building where the guesthouse is located"
573325_1_jj_5_신선국수_1_002.png, "the building where the guesthouse is located"
573325_1_jj_5_신선국수_1_003.png, "a person sitting in a chair in a small room"
573325_1_jj_5_신선국수_1_004.png, "a sign on the wall of a restaurant with prices"
573325_1_jj_5_신선국수_1_005.png, "a pan with meat and vegetables in it on a table"
573326_1_jj_5_당일바리강정호_1_001.png, "the building where the hotel is located"
573326_1_jj_5_당일바리강정호_1_002.png, "a white building with blue writing on it"
573326_1_jj_5_당일바리강정호_1_003.png, "a restaurant with tables and chairs in it"
573326_1_jj_5_당일바리강정호_1_004.png, "a blue sign with korean characters on it"
573326_1_jj_5_당일바리강정호_1_005.png, "a plate of fish is sitting on a table"
573327_1_jj_5_도순고기국수_1_001.png, "a sign that says "아름다""
573327_1_jj_5_도순고기국수_1_002.png, "a restaurant with a sign that says "hongdae" on it"
573327_1_jj_5_도순고기국수_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573327_1_jj_5_도순고기국수_1_004.png, "a sign that is hanging on the wall"
573327_1_jj_5_도순고기국수_1_005.png, "a table with bowls of food and drinks"
573328_1_jj_5_강정해녀의집_1_001.png, "the building where the guesthouse is located"
573328_1_jj_5_강정해녀의집_1_002.png, "the building where the hotel is located"
573328_1_jj_5_강정해녀의집_1_003.png, "a kitchen with a large menu on the wall"
573328_1_jj_5_강정해녀의집_1_004.png, "a sign with prices for different items in korean"
573328_1_jj_5_강정해녀의집_1_005.png, "a table with plates of food and utensils on it"
573329_1_jj_5_올레하르방순대_1_001.png, "a restaurant with a sign that says "9" on it"
573329_1_jj_5_올레하르방순대_1_002.png, "the building where the guesthouse is located"
573329_1_jj_5_올레하르방순대_1_003.png, "a restaurant with many tables and chairs in it"
573329_1_jj_5_올레하르방순대_1_004.png, "a restaurant with a sign that says "korean food""
573329_1_jj_5_올레하르방순대_1_005.png, "a bowl of soup with meat and vegetables on a table"
573330_1_jj_5_한스패밀리출장뷔페_1_001.png, "hans family restaurant in korea"
573330_1_jj_5_한스패밀리출장뷔페_1_002.png, "a restaurant with a sign that says f - c"
573330_1_jj_5_한스패밀리출장뷔페_1_003.png, "a restaurant or other place to eat at the hotel"
573330_1_jj_5_한스패밀리출장뷔페_1_004.png, "a sign that reads open and has a price on it"
573330_1_jj_5_한스패밀리출장뷔페_1_005.png, "a salad with cheese, bread and other toppings in a bowl"
573331_1_jj_5_갈비미_1_001.png, "the building where the hotel is located"
573331_1_jj_5_갈비미_1_002.png, "the building where the hotel is located"
573331_1_jj_5_갈비미_1_003.png, "a restaurant with tables and chairs in front of a large mural"
573331_1_jj_5_갈비미_1_004.png, "a menu with chinese writing on it sitting on a table"
573331_1_jj_5_갈비미_1_005.png, "a table with many dishes of food on it"
573332_1_jj_5_야미부대찌개 강정점_1_001.png, "a restaurant with a sign that says yummy sausage stew"
573332_1_jj_5_야미부대찌개 강정점_1_002.png, "the building where the hotel is located"
573332_1_jj_5_야미부대찌개 강정점_1_003.png, "the interior of a cafe with people sitting at tables"
573332_1_jj_5_야미부대찌개 강정점_1_004.png, "a menu with prices written in korean on a blackboard"
573332_1_jj_5_야미부대찌개 강정점_1_005.png, "a large pot of soup with meat and vegetables"
573333_1_jj_5_엉또정_1_001.png, "the building where the hostel is located"
573333_1_jj_5_엉또정_1_002.png, "the building where the hotel is located"
573333_1_jj_5_엉또정_1_003.png, "a restaurant with tables and chairs in front of large windows"
573333_1_jj_5_엉또정_1_004.png, "a sign with korean characters on it"
573333_1_jj_5_엉또정_1_005.png, "a table with bowls of food and a person eating"
573334_1_jj_5_영육일삼_1_001.png, "a restaurant with a wooden front and a large window"
573334_1_jj_5_영육일삼_1_002.png, "the building where the guesthouse is located"
573334_1_jj_5_영육일삼_1_003.png, "a restaurant with a long counter and a few tables"
573334_1_jj_5_영육일삼_1_004.png, "a menu with chinese characters on it sitting on a table"
573334_1_jj_5_영육일삼_1_005.png, "a table topped with bowls of food and chopsticks"
573335_1_jj_5_미베이커리카페_1_001.png, "the building where the hotel is located"
573335_1_jj_5_미베이커리카페_1_002.png, "the building where the hotel is located"
573335_1_jj_5_미베이커리카페_1_003.png, "a large open space with yellow chairs and tables"
573335_1_jj_5_미베이커리카페_1_004.png, "a menu with prices on it sitting on a counter"
573335_1_jj_5_미베이커리카페_1_005.png, "the bakery at the airport"
573336_1_jj_5_물질식육식당_1_001.png, "the building where the hotel is located"
573336_1_jj_5_물질식육식당_1_002.png, "the building where the guesthouse is located"
573336_1_jj_5_물질식육식당_1_003.png, "a restaurant with tables and chairs in it"
573336_1_jj_5_물질식육식당_1_004.png, "a sign on a wall with korean characters"
573336_1_jj_5_물질식육식당_1_005.png, "a bowl of soup with meat and vegetables"
573337_1_jj_5_고등어회전문점 우성이네_1_001.png, "a sign for a restaurant is on the side of a building"
573337_1_jj_5_고등어회전문점 우성이네_1_002.png, "a building with a sign that says korean restaurant"
573337_1_jj_5_고등어회전문점 우성이네_1_003.png, "a restaurant with wooden tables and chairs"
573337_1_jj_5_고등어회전문점 우성이네_1_004.png, "a menu board with prices for various foods"
573337_1_jj_5_고등어회전문점 우성이네_1_005.png, "a table with many different types of fish and other food"
573338_1_jj_5_코우_2_001.png, "the entrance to a restaurant with a sign that says "japanese""
573338_1_jj_5_코우_2_002.png, "the building where the hostel is located"
573338_1_jj_5_코우_2_003.png, "a restaurant or other place to eat at the hotel"
573338_1_jj_5_코우_2_004.png, "two menus are on display in a restaurant"
573338_1_jj_5_코우_2_005.png, "a large platter of sushi and other food on a table"
573339_1_jj_5_봉주르마담_1_001.png, "the front of a blue restaurant with tables and chairs"
573339_1_jj_5_봉주르마담_1_002.png, "the building where the hotel is located"
573339_1_jj_5_봉주르마담_1_003.png, "a bakery with tables and chairs in front of a window"
573339_1_jj_5_봉주르마담_1_004.png, "a menu with korean writing on it sitting on a clipboard"
573339_1_jj_5_봉주르마담_1_005.png, "a blue counter with lots of pastries on it"
573340_1_jj_5_산지해장국 서귀포점_1_001.png, "a man is standing outside of a building with a sign that says kimchi"
573340_1_jj_5_산지해장국 서귀포점_1_002.png, "the building where the hotel is located"
573340_1_jj_5_산지해장국 서귀포점_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573340_1_jj_5_산지해장국 서귀포점_1_004.png, "a sign in a restaurant with prices for different foods"
573340_1_jj_5_산지해장국 서귀포점_1_005.png, "a bowl of soup with meat and vegetables on a table"
573341_1_jj_5_흑돈퍼주는집_1_001.png, "a restaurant with an umbrella and chairs outside"
573341_1_jj_5_흑돈퍼주는집_1_002.png, "the building where the hostel is located"
573341_1_jj_5_흑돈퍼주는집_1_003.png, "a restaurant with tables and chairs in the middle of a room"
573341_1_jj_5_흑돈퍼주는집_1_004.png, "a sign with numbers and korean characters on it"
573341_1_jj_5_흑돈퍼주는집_1_005.png, "a grill with meat, vegetables and other food on it"
573342_1_jj_5_심야식당_5_001.png, "a restaurant with tables and chairs outside"
573342_1_jj_5_심야식당_5_002.png, "a restaurant with lights on the outside and a sign on the door"
573342_1_jj_5_심야식당_5_003.png, "a restaurant with wooden tables and benches"
573342_1_jj_5_심야식당_5_004.png, "a menu with korean characters on it"
573342_1_jj_5_심야식당_5_005.png, "a platter of seafood is on display at a restaurant"
573343_1_jj_5_이치진_2_001.png, "the entrance to a restaurant with a sign that says korean"
573343_1_jj_5_이치진_2_002.png, "a street view of a restaurant with people walking by"
573343_1_jj_5_이치진_2_003.png, "a restaurant with a long table and chairs"
573343_1_jj_5_이치진_2_004.png, "a menu with prices on it sitting on a table"
573343_1_jj_5_이치진_2_005.png, "a person is cooking meat in a pan on a table"
573344_1_jj_5_감각_2_001.png, "a restaurant with a red neon sign on the side"
573344_1_jj_5_감각_2_002.png, "the building where the hotel is located"
573344_1_jj_5_감각_2_003.png, "a restaurant with red lighting and wooden tables"
573344_1_jj_5_감각_2_004.png, "a menu with korean words on it sitting on a table"
573344_1_jj_5_감각_2_005.png, "a table full of food on a marble counter"
573345_1_jj_5_귤밭사이로수제돈가스_1_001.png, "the building where the hostel is located"
573345_1_jj_5_귤밭사이로수제돈가스_1_002.png, "cars parked in front of a restaurant with a sign"
573345_1_jj_5_귤밭사이로수제돈가스_1_003.png, "a restaurant with tables and chairs and a mural on the wall"
573345_1_jj_5_귤밭사이로수제돈가스_1_004.png, "a menu with prices on it sitting on a table"
573345_1_jj_5_귤밭사이로수제돈가스_1_005.png, "two plates of food with sauce and vegetables on them"
573346_1_jj_5_밀회관 서귀포점_1_001.png, "the building where the hostel is located"
573346_1_jj_5_밀회관 서귀포점_1_002.png, "the building where the hotel is located"
573346_1_jj_5_밀회관 서귀포점_1_003.png, "a restaurant with tables and chairs in the middle"
573346_1_jj_5_밀회관 서귀포점_1_004.png, "a menu for a restaurant with korean food on it"
573346_1_jj_5_밀회관 서귀포점_1_005.png, "a tray of food on a table with a phone"
573347_1_jj_5_다다익고 신서귀포점_1_001.png, "a restaurant with asian writing on the front"
573347_1_jj_5_다다익고 신서귀포점_1_002.png, "the building where the hotel is located"
573347_1_jj_5_다다익고 신서귀포점_1_003.png, "the interior of a restaurant with red booths and tables"
573347_1_jj_5_다다익고 신서귀포점_1_004.png, "a sign with prices for a restaurant in korean"
573347_1_jj_5_다다익고 신서귀포점_1_005.png, "a table with many dishes of food on it"
573348_1_jj_5_광명대창집 신서귀포점_1_001.png, "a restaurant with a sign that says korean"
573348_1_jj_5_광명대창집 신서귀포점_1_002.png, "the building where the hotel is located"
573348_1_jj_5_광명대창집 신서귀포점_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573348_1_jj_5_광명대창집 신서귀포점_1_004.png, "a sign with korean characters on it in front of a wall"
573348_1_jj_5_광명대창집 신서귀포점_1_005.png, "a large bowl of food with a person standing behind it"
573349_1_jj_5_우발탄양대창구이 신서귀포점_1_001.png, "a green building with a sign that says "gogi""
573349_1_jj_5_우발탄양대창구이 신서귀포점_1_002.png, "the building where the hostel is located"
573349_1_jj_5_우발탄양대창구이 신서귀포점_1_003.png, "a restaurant with a blue wall and a table"
573349_1_jj_5_우발탄양대창구이 신서귀포점_1_004.png, "a menu with prices for different types of food"
573349_1_jj_5_우발탄양대창구이 신서귀포점_1_005.png, "a grill with shrimp and other food on it"
573350_1_jj_5_루스트플레이스 신서귀포점_1_001.png, "a man is standing outside of a restaurant"
573350_1_jj_5_루스트플레이스 신서귀포점_1_002.png, "a large yellow building with a red awning"
573350_1_jj_5_루스트플레이스 신서귀포점_1_003.png, "the restaurant has a large tree in the middle of the room"
573350_1_jj_5_루스트플레이스 신서귀포점_1_004.png, "a menu with a price list on it"
573350_1_jj_5_루스트플레이스 신서귀포점_1_005.png, "a table with many plates of food on it"
573351_1_jj_5_두가시의부엌_1_001.png, "a man standing outside a restaurant with a sign that says pukguk"
573351_1_jj_5_두가시의부엌_1_002.png, "a restaurant with a sign that says "korean""
573351_1_jj_5_두가시의부엌_1_003.png, "a restaurant with wooden tables and chairs"
573351_1_jj_5_두가시의부엌_1_004.png, "a sign on the wall with korean characters"
573351_1_jj_5_두가시의부엌_1_005.png, "a large pot of korean food sitting on a table"
573352_1_jj_5_대독장 신서귀포점_1_001.png, "a restaurant with a sign that says "babaji""
573352_1_jj_5_대독장 신서귀포점_1_002.png, "the building where the hotel is located"
573352_1_jj_5_대독장 신서귀포점_1_003.png, "a restaurant with a glass door and a table"
573352_1_jj_5_대독장 신서귀포점_1_004.png, "a sign on the wall with prices for a restaurant"
573352_1_jj_5_대독장 신서귀포점_1_005.png, "a table with bowls of food and bowls of water"
573353_1_jj_5_구이구이돌담집_1_001.png, "a building with a sign on it"
573353_1_jj_5_구이구이돌담집_1_002.png, "a restaurant with a black exterior and a sign that says "hot pot""
573353_1_jj_5_구이구이돌담집_1_003.png, "a restaurant with a large stainless steel table and chairs"
573353_1_jj_5_구이구이돌담집_1_004.png, "a chalkboard with korean writing on it"
573353_1_jj_5_구이구이돌담집_1_005.png, "a person grilling meat on a grill with many dishes"
573354_1_jj_5_에르미타주_1_001.png, "the building where the hostel is located"
573354_1_jj_5_에르미타주_1_002.png, "the building where the bed & breakfast is located"
573354_1_jj_5_에르미타주_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573354_1_jj_5_에르미타주_1_004.png, "a menu is shown on a table with a white background"
573354_1_jj_5_에르미타주_1_005.png, "a plate with meat and gravy on it"
573355_1_jj_5_오병이어_3_001.png, "a building with a sign that says "여자""
573355_1_jj_5_오병이어_3_002.png, "the building where the hotel is located"
573355_1_jj_5_오병이어_3_003.png, "the interior of a restaurant with tables and chairs"
573355_1_jj_5_오병이어_3_004.png, "a blackboard with korean writing on it"
573355_1_jj_5_오병이어_3_005.png, "a table with various dishes of fish and vegetables"
573356_1_jj_5_다금바리횟집_1_001.png, "a refrigerator with signs in korean and english"
573356_1_jj_5_다금바리횟집_1_002.png, "a restaurant with a sign that says korean"
573356_1_jj_5_다금바리횟집_1_003.png, "a restaurant with tables and chairs and plants"
573356_1_jj_5_다금바리횟집_1_004.png, "a yellow bag with a price list on it"
573356_1_jj_5_다금바리횟집_1_005.png, "a table with many different types of food on it"
573357_1_jj_5_딱새우701_1_001.png, "a building with a glass door and patio area"
573357_1_jj_5_딱새우701_1_002.png, "the building where the hotel is located"
573357_1_jj_5_딱새우701_1_003.png, "a large room with a large screen and a table"
573357_1_jj_5_딱새우701_1_004.png, "the menu for the restaurant is displayed on a table"
573357_1_jj_5_딱새우701_1_005.png, "a bowl of food with octopus, shrimp and rice"
573358_1_jj_5_세이모키친_1_001.png, "a restaurant with a crown on the front"
573358_1_jj_5_세이모키친_1_002.png, "the building where the hotel is located"
573358_1_jj_5_세이모키친_1_003.png, "a kitchen with a table and chairs in front of a window"
573358_1_jj_5_세이모키친_1_004.png, "a menu with a pen on top of it"
573358_1_jj_5_세이모키친_1_005.png, "a plate with steak and asparagus on it"
573359_1_jj_5_형아시횟집_1_001.png, "a woman standing outside of a restaurant with a sign that says "fish""
573359_1_jj_5_형아시횟집_1_002.png, "a restaurant with a car wash and a car"
573359_1_jj_5_형아시횟집_1_003.png, "a restaurant with tables and chairs and a large tv"
573359_1_jj_5_형아시횟집_1_004.png, "a sign with prices for different types of food"
573359_1_jj_5_형아시횟집_1_005.png, "a plate of seafood with various types of seafood"
573360_1_jj_5_애슐리퀸즈 제주서귀포점_1_001.png, "a restaurant with a sign that says "honey queens""
573360_1_jj_5_애슐리퀸즈 제주서귀포점_1_002.png, "the front of a building with balconies and balconies"
573360_1_jj_5_애슐리퀸즈 제주서귀포점_1_003.png, "the inside of a restaurant with tables and chairs"
573360_1_jj_5_애슐리퀸즈 제주서귀포점_1_004.png, "a sign that is displayed on a wall with a menu"
573360_1_jj_5_애슐리퀸즈 제주서귀포점_1_005.png, "the buffet at the hotel"
573361_1_jj_5_마담조_1_001.png, "the building where the hotel is located"
573361_1_jj_5_마담조_1_002.png, "the building where the hotel is located"
573361_1_jj_5_마담조_1_003.png, "a restaurant with wooden walls and a table and chairs"
573361_1_jj_5_마담조_1_004.png, "a menu for a korean restaurant with chinese characters"
573361_1_jj_5_마담조_1_005.png, "a plate with a stack of food on top of mashed potatoes"
573362_1_jj_5_돈사돈 서귀포점_1_001.png, "the building where the hotel is located"
573362_1_jj_5_돈사돈 서귀포점_1_002.png, "the building where the hotel is located"
573362_1_jj_5_돈사돈 서귀포점_1_003.png, "the kitchen at the korean restaurant"
573362_1_jj_5_돈사돈 서귀포점_1_004.png, "a menu with prices for korean food in english"
573362_1_jj_5_돈사돈 서귀포점_1_005.png, "a table full of food with people sitting around it"
573363_1_jj_5_엉클통깁밥 법환점_1_001.png, "a restaurant with a sign that says "여자""
573363_1_jj_5_엉클통깁밥 법환점_1_002.png, "a store front with a sign that says "jim""
573363_1_jj_5_엉클통깁밥 법환점_1_003.png, "a long narrow hallway with tables and chairs"
573363_1_jj_5_엉클통깁밥 법환점_1_004.png, "a menu board with a sign that says "chicken""
573363_1_jj_5_엉클통깁밥 법환점_1_005.png, "a box of sushi with black rice and vegetables"
573364_1_jj_5_바삭 신서귀포점_1_001.png, "basak restaurant in korea"
573364_1_jj_5_바삭 신서귀포점_1_002.png, "a small brick house with a car parked in front"
573364_1_jj_5_바삭 신서귀포점_1_003.png, "a restaurant or other place to eat at hotel la casa"
573364_1_jj_5_바삭 신서귀포점_1_004.png, "a menu with korean food on it sitting on a table"
573364_1_jj_5_바삭 신서귀포점_1_005.png, "a tray with a bowl of rice, a plate with a bowl of meat, and a bowl of soup"
573365_1_jj_5_보래식탁_1_001.png, "the building where the hotel is located"
573365_1_jj_5_보래식탁_1_002.png, "the building where the guesthouse is located"
573365_1_jj_5_보래식탁_1_003.png, "a table and chairs in front of a large window"
573365_1_jj_5_보래식탁_1_004.png, "a menu is displayed on a paper bag"
573365_1_jj_5_보래식탁_1_005.png, "a tray with food and a leaf on it"
573366_1_jj_5_참치코지_1_001.png, "the entrance to a restaurant with a sign that says momo touch"
573366_1_jj_5_참치코지_1_002.png, "a building with many different stores on the side"
573366_1_jj_5_참치코지_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573366_1_jj_5_참치코지_1_004.png, "a menu with chinese writing on it sitting on a table"
573366_1_jj_5_참치코지_1_005.png, "a plate with sushi on it and bowls of food"
573367_1_jj_5_포베이 서귀포신시가지점_1_001.png, "the pho bay restaurant is located on the corner of a street"
573367_1_jj_5_포베이 서귀포신시가지점_1_002.png, "the pho bay hotel in seoul, south korea"
573367_1_jj_5_포베이 서귀포신시가지점_1_003.png, "a restaurant with a green bench and brick wall"
573367_1_jj_5_포베이 서귀포신시가지점_1_004.png, "the asian restaurant menu"
573367_1_jj_5_포베이 서귀포신시가지점_1_005.png, "a woman eating noodles and vegetables on a table"
573368_1_jj_5_아지_4_001.png, "a restaurant with a neon sign that says "dong""
573368_1_jj_5_아지_4_002.png, "the building where the hotel is located"
573368_1_jj_5_아지_4_003.png, "a restaurant with a bar and tables"
573368_1_jj_5_아지_4_004.png, "the korean restaurant menu"
573368_1_jj_5_아지_4_005.png, "a large pizza with toppings on top of a black pan"
573369_1_jj_5_청우식당_1_001.png, "a restaurant with a sign that says korean food"
573369_1_jj_5_청우식당_1_002.png, "the building where the hotel is located"
573369_1_jj_5_청우식당_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573369_1_jj_5_청우식당_1_004.png, "a sign in korean on the window of a store"
573369_1_jj_5_청우식당_1_005.png, "a table with bowls of food and a phone"
573370_1_jj_5_안동본가국밥 서귀포점_1_001.png, "the entrance to a building with a green door"
573370_1_jj_5_안동본가국밥 서귀포점_1_002.png, "the building where the hotel is located"
573370_1_jj_5_안동본가국밥 서귀포점_1_003.png, "a restaurant with many tables and chairs in it"
573370_1_jj_5_안동본가국밥 서귀포점_1_004.png, "a sign with korean characters on it showing prices"
573370_1_jj_5_안동본가국밥 서귀포점_1_005.png, "a bowl of soup with vegetables and a bowl of rice"
573371_1_jj_5_메밀애_1_001.png, "a restaurant with a picnic table and chairs in front of it"
573371_1_jj_5_메밀애_1_002.png, "a blue sign with a japanese writing on it"
573371_1_jj_5_메밀애_1_003.png, "a restaurant with wooden tables and chairs and a large television"
573371_1_jj_5_메밀애_1_004.png, "a sign with prices for a restaurant in korea"
573371_1_jj_5_메밀애_1_005.png, "three pancakes on white plates with bowls of food"
573372_1_jj_5_테디스 주택_1_001.png, "a restaurant with a sign that says open"
573372_1_jj_5_테디스 주택_1_002.png, "the building where the hotel is located"
573372_1_jj_5_테디스 주택_1_003.png, "a bar with stools and a bar counter"
573372_1_jj_5_테디스 주택_1_004.png, "a menu with prices on it sitting on a table"
573372_1_jj_5_테디스 주택_1_005.png, "a bowl of seafood and vegetables in a pot on a table"
573373_1_jj_5_강실장회포차_1_001.png, "a restaurant with a sign on the door that says "korean food""
573373_1_jj_5_강실장회포차_1_002.png, "a restaurant with a sign that says tippy table"
573373_1_jj_5_강실장회포차_1_003.png, "a room with tables and chairs in it"
573373_1_jj_5_강실장회포차_1_004.png, "a computer screen displaying korean words and pictures"
573373_1_jj_5_강실장회포차_1_005.png, "a large plate of fish sitting on a table"
573374_1_jj_5_애월연어 신서귀포점_1_001.png, "the entrance to a restaurant with a sign that says korean"
573374_1_jj_5_애월연어 신서귀포점_1_002.png, "the building where the restaurant is located"
573374_1_jj_5_애월연어 신서귀포점_1_003.png, "a restaurant with wooden tables and chairs"
573374_1_jj_5_애월연어 신서귀포점_1_004.png, "the menu is in korean and has a picture of a person"
573374_1_jj_5_애월연어 신서귀포점_1_005.png, "a table with food and drinks on it"
573375_1_jj_5_풍양양꼬치_1_001.png, "a restaurant with a sign that says "mikado""
573375_1_jj_5_풍양양꼬치_1_002.png, "a building with a sign that says "tong jin" in korean"
573375_1_jj_5_풍양양꼬치_1_003.png, "a restaurant with tables and chairs in front of a window"
573375_1_jj_5_풍양양꼬치_1_004.png, "a menu with prices for a restaurant in korea"
573375_1_jj_5_풍양양꼬치_1_005.png, "a grill with several skewers on it cooking"
573376_1_jj_5_탐랑성_1_001.png, "the building where the hostel is located"
573376_1_jj_5_탐랑성_1_002.png, "the building where the guesthouse is located"
573376_1_jj_5_탐랑성_1_003.png, "a restaurant with tables and stools in the middle of the room"
573376_1_jj_5_탐랑성_1_004.png, "a sign with prices on the wall in a restaurant"
573376_1_jj_5_탐랑성_1_005.png, "a grill with meat and vegetables on it"
573377_1_jj_5_석촌식당_1_001.png, "a restaurant with neon lights and umbrellas outside"
573377_1_jj_5_석촌식당_1_002.png, "the building where the hotel is located"
573377_1_jj_5_석촌식당_1_003.png, "a restaurant with tables and benches and a large window"
573377_1_jj_5_석촌식당_1_004.png, "a menu is displayed on a wall in a restaurant"
573377_1_jj_5_석촌식당_1_005.png, "a table with many dishes of food on it"
573378_1_jj_5_돈꼬집_1_001.png, "the building where the hostel is located"
573378_1_jj_5_돈꼬집_1_002.png, "a restaurant with chairs and tables outside"
573378_1_jj_5_돈꼬집_1_003.png, "a restaurant with tables and benches in the middle of the room"
573378_1_jj_5_돈꼬집_1_004.png, "a menu with prices on a table"
573378_1_jj_5_돈꼬집_1_005.png, "a table full of food and drinks on a grill"
573379_1_jj_5_명륜진사갈비 제주신서귀포점_1_001.png, "the building where the hotel is located"
573379_1_jj_5_명륜진사갈비 제주신서귀포점_1_002.png, "the building where the hotel is located"
573379_1_jj_5_명륜진사갈비 제주신서귀포점_1_003.png, "a restaurant with tables and chairs in it"
573379_1_jj_5_명륜진사갈비 제주신서귀포점_1_004.png, "a black and white paper with a list on it"
573379_1_jj_5_명륜진사갈비 제주신서귀포점_1_005.png, "a grill with meat and other food on it"
573380_1_jj_5_우화_5_001.png, "a small house with a bench and a door"
573380_1_jj_5_우화_5_002.png, "the building where the guesthouse is located"
573380_1_jj_5_우화_5_003.png, "a restaurant or other place to eat at korea house"
573380_1_jj_5_우화_5_004.png, "a menu is held up in front of a table"
573380_1_jj_5_우화_5_005.png, "a grill with meat on it being cooked"
573381_1_jj_5_청년다방 서귀포신시가지점_1_001.png, "the building where the hostel is located"
573381_1_jj_5_청년다방 서귀포신시가지점_1_002.png, "a restaurant with a sign that says korean on it"
573381_1_jj_5_청년다방 서귀포신시가지점_1_003.png, "a restaurant with tables and chairs in front of a window"
573381_1_jj_5_청년다방 서귀포신시가지점_1_004.png, "a menu with korean food on it"
573381_1_jj_5_청년다방 서귀포신시가지점_1_005.png, "a bowl of soup with eggs and vegetables on a table"
573382_1_jj_5_화수목야키토리_1_001.png, "the building where the hotel is located"
573382_1_jj_5_화수목야키토리_1_002.png, "the building where the hotel is located"
573382_1_jj_5_화수목야키토리_1_003.png, "a restaurant with tables and chairs in the background"
573382_1_jj_5_화수목야키토리_1_004.png, "a menu with prices and items on it"
573382_1_jj_5_화수목야키토리_1_005.png, "a plate with skewers and other food on it"
573383_1_jj_5_오늘밥상_4_001.png, "the building where the bed & breakfast is located"
573383_1_jj_5_오늘밥상_4_002.png, "the building where the bed & breakfast is located"
573383_1_jj_5_오늘밥상_4_003.png, "a restaurant or other place to eat at the hotel"
573383_1_jj_5_오늘밥상_4_004.png, "a white wall with a sign that reads "price" and a window with a window frame"
573383_1_jj_5_오늘밥상_4_005.png, "a table with many plates of food on it"
573384_1_jj_5_수육본가_1_001.png, "a building with a sign that says "korean restaurant""
573384_1_jj_5_수육본가_1_002.png, "the building where the guesthouse is located"
573384_1_jj_5_수육본가_1_003.png, "a restaurant with tables and chairs in the middle of the room"
573384_1_jj_5_수육본가_1_004.png, "a large poster with a korean language on it"
573384_1_jj_5_수육본가_1_005.png, "a bowl of fish sitting on a table with other dishes"
573385_1_jj_5_아노야_1_001.png, "the building where the hotel is located"
573385_1_jj_5_아노야_1_002.png, "a large poster advertising a restaurant on the side of a building"
573385_1_jj_5_아노야_1_003.png, "the cafe at the end of the street"
573385_1_jj_5_아노야_1_004.png, "a menu with a variety of food on it"
573385_1_jj_5_아노야_1_005.png, "a bowl of ramen with noodles, vegetables and other dishes"
573386_1_jj_5_범섬화덕 숯불구이_1_001.png, "the building where the hotel is located"
573386_1_jj_5_범섬화덕 숯불구이_1_002.png, "the building where the hotel is located"
573386_1_jj_5_범섬화덕 숯불구이_1_003.png, "a restaurant with tables and chairs in it"
573386_1_jj_5_범섬화덕 숯불구이_1_004.png, "a sign with prices and times for a restaurant"
573386_1_jj_5_범섬화덕 숯불구이_1_005.png, "a grill with meat and onions on it"
573387_1_jj_5_탐복_3_001.png, "the front of a restaurant with a sign that says "beijing""
573387_1_jj_5_탐복_3_002.png, "a restaurant with a sign that says "chinese food""
573387_1_jj_5_탐복_3_003.png, "a restaurant with tables and chairs in the middle of the room"
573387_1_jj_5_탐복_3_004.png, "a menu with korean characters on it sitting on a table"
573387_1_jj_5_탐복_3_005.png, "a plate with shrimp and other food on it"
573388_1_jj_5_범섬족발_1_001.png, "the building where the guesthouse is located"
573388_1_jj_5_범섬족발_1_002.png, "the building where the hotel is located"
573388_1_jj_5_범섬족발_1_003.png, "a restaurant with tables and chairs and a car parked outside"
573388_1_jj_5_범섬족발_1_004.png, "a menu with korean characters on it"
573388_1_jj_5_범섬족발_1_005.png, "a table with many dishes of meat and vegetables"
573389_1_jj_5_준식당_11_001.png, "the building where the hostel is located"
573389_1_jj_5_준식당_11_002.png, "the building where the apartment is located"
573389_1_jj_5_준식당_11_003.png, "a restaurant or other place to eat at hotel korea"
573389_1_jj_5_준식당_11_004.png, "a sign with prices for a restaurant on a wall"
573389_1_jj_5_준식당_11_005.png, "a table with many bowls of food on it"
573390_1_jj_5_남호식당_1_001.png, "a restaurant with a red tarp covering the windows"
573390_1_jj_5_남호식당_1_002.png, "the building where the hostel is located"
